video_id,video_url,titre,chaine,publie_le,categorie_id,description,nb_vues,nb_likes,nb_commentaires,duree_iso,duree_secondes,langue,thematique
VJns0RfVWGg,https://www.youtube.com/watch?v=VJns0RfVWGg,LE COURS : Logarithme népérien - Terminale,Yvan Monka,2020-07-02T11:05:40Z,27,"Dans cette vidéo, je te propose de revoir tout le cours sur le chapitre logarithme népérien.
L’objet de cette séquence est de te rappeler et de t’expliquer les éléments les plus importants du chapitre :
0:00 Intro
0:50 Définition
6:39 Propriétés
11:57 Etude
14:51 Croissances comparées 
👍
  
Site o",1293501,27629,546,PT18M16S,1096,fr,mathematiques
eFbXQXWurZk,https://www.youtube.com/watch?v=eFbXQXWurZk,Le SECRET chinois pour être fort en maths en 2026,Maxime Lim,2025-01-01T05:00:41Z,22,"Ma communauté et formation 100% gratuite pour t’aider à avoir 18 de moyenne sans sacrifier ta vie perso !
https://www.skool.com/ascension20/about

Notre stage intensif de mathématiques pour lycéens en 3e, 2nd, 1ère et Terminale pendant les vacances scolaires sur Paris OU en Visioconférence

Inscript",223547,14483,394,PT8M7S,487,fr,mathematiques
YPwJyYDsmxM,https://www.youtube.com/watch?v=YPwJyYDsmxM,LE COURS : Notion de limite d'une fonction - Terminale,Yvan Monka,2017-09-27T13:16:56Z,27,"Dans cette vidéo, je te propose de revoir tout le cours sur la dérivation des fonctions.
L’objet de cette séquence est de te rappeler et de t’expliquer les éléments les plus importants du chapitre :
Limite finie et infinie à l'infini et en un réel - Limite à gauche et limite à droite - Asymptotes. 👍",1561821,28588,550,PT27M22S,1642,fr,mathematiques
wV_V1EiI3eI,https://www.youtube.com/watch?v=wV_V1EiI3eI,COMPRENDRE LES LIMITES DE FONCTIONS - Term Spé,Hedacademy,2025-02-10T17:01:11Z,27,"Stage intensif Bac 2026 💪🏼
Viens réviser le bac avec moi 😎 
5 jours intensifs pour mettre KO le bac - Terminale Spécialité
1 jour = 1 thème. À la fin tu seras solide.

🎓 Stage 100% en ligne.
👉🏼 du 13 au 17 avril ou
👉🏼 du 20 au 24 avril ou
👉🏼 du 27 avril au 1er mai

‼️ Nombre de places limitées

Info",146502,3909,66,PT7M28S,448,fr,mathematiques
uVCUQYB-Bo0,https://www.youtube.com/watch?v=uVCUQYB-Bo0,LIMITES ET CONTINUITE -  10 techniques de calcul de limites,Maths-et-Applications ,2022-08-26T21:48:55Z,27,Cette vidéo d'introduction aux limites et continuité te présente 10 techniques de calcul de limites. Chaque techniques comprend 2 exercices plus d'autres exercices qui vont te permettre d'être beaucoup plus à l'aise avec les limites.  Les techniques les plus utilisées en première - terminale et au s,531564,11712,516,PT56M51S,3411,fr,mathematiques
IPopYkrR6-4,https://www.youtube.com/watch?v=IPopYkrR6-4,COMPRENDRE LE T.V.I. - Terminale,Hedacademy,2025-02-23T15:00:20Z,27,"Stage intensif Bac 2026 💪🏼
Viens réviser le bac avec moi 😎 
5 jours intensifs pour mettre KO le bac - Terminale Spécialité
1 jour = 1 thème. À la fin tu seras solide.

🎓 Stage 100% en ligne.
👉🏼 du 13 au 17 avril ou
👉🏼 du 20 au 24 avril ou
👉🏼 du 27 avril au 1er mai

‼️ Nombre de places limitées

Info",44491,1279,22,PT4M58S,298,fr,mathematiques
Xcjqeri7cH0,https://www.youtube.com/watch?v=Xcjqeri7cH0,CALCULER UNE INTÉGRALE : mode d'emploi - Term Spé Maths,Hedacademy,2025-03-27T17:00:38Z,27,"Stage intensif Bac 2026 💪🏼
Viens réviser le bac avec moi 😎 
5 jours intensifs pour mettre KO le bac - Terminale Spécialité
1 jour = 1 thème. À la fin tu seras solide.

🎓 Stage 100% en ligne.
👉🏼 du 13 au 17 avril ou
👉🏼 du 20 au 24 avril ou
👉🏼 du 27 avril au 1er mai

‼️ Nombre de places limitées

Info",42046,1278,43,PT5M52S,352,fr,mathematiques
9SSEUoyHh2s,https://www.youtube.com/watch?v=9SSEUoyHh2s,LE COURS : Continuité d'une fonction - Terminale,Yvan Monka,2020-11-17T19:33:31Z,27,"Dans cette vidéo, je te propose de revoir tout le cours sur la continuité des fonctions.
L’objet de cette séquence est de te rappeler et de t’expliquer les éléments les plus importants du chapitre :
0:00 Intro
0:38 Notion de continuité
4:39 Exemples et contre-exemples
6:46 Définition de la continuit",604373,14588,228,PT24M17S,1457,fr,mathematiques
2zofkyJBo2A,https://www.youtube.com/watch?v=2zofkyJBo2A,RÉSUMÉ ULTIME SPÉ MATHS pour le BAC (en moins de 30min) !,SmartSciences,2025-05-03T16:00:05Z,28,"↓ ↓ LISEZ LA DESCRIPTION (et le commentaire épinglé) ↓ ↓

--------------------

SOMMAIRE:
- 00:00 Préambule
- 02:00 Combinatoire et dénombrement 1/2
- 03:50 Combinatoire et dénombrement 2/2
- 06:05 Limites et suites
- 08:18 Continuité
- 09:18 Complément dérivation
- 10:46 Logarithme Népérien
- 11:40",121923,6321,405,PT29M19S,1759,fr,mathematiques
qHF5kiDFkW8,https://www.youtube.com/watch?v=qHF5kiDFkW8,LE COURS : Équations différentielles - Terminale,Yvan Monka,2021-01-13T13:00:11Z,27,"Dans cette vidéo, je te propose de revoir tout le cours sur les équations différentielles.
L’objet de cette séquence est de te rappeler et de t’expliquer les éléments les plus importants du chapitre :
0:00 Intro
0:59 Notion d'équations différentielles
10:19 E.D du type y'=ay
16:30 E.D du type y'=ay+",1367434,31216,514,PT27M25S,1645,fr,mathematiques
Vi3sppP48dw,https://www.youtube.com/watch?v=Vi3sppP48dw,Le Cameroun me met en PLS avec sa GÉOMÉTRIE super vénère ! - Sujet Maths Bac C,The Maths Tailor,2025-07-20T14:00:06Z,27,"Tailor Academy c'est une semaine de stage de maths intenses en maths pour arriver serein en prépa !
Inscriptions et informations ci-dessous : 
https://tailoracademy.fr/aout

✧✧✧✧✧✧

📄 Le PDF de la vidéo :
💬 Serveur Discord : https://discord.gg/9uYAMq5xfk
📄 Les PDFs que j'utilise pour trouver mes exo",106183,2057,519,PT21M14S,1274,fr,mathematiques
-ZnSwCcun-M,https://www.youtube.com/watch?v=-ZnSwCcun-M,"BAC Camerounais, il raconte : super dur pour les français ! Ranking des Bacs Maths étrangers",The Maths Tailor,2023-05-28T14:00:00Z,27,"Mon app STUDEO qui suit tout le programme lycée et Sup : 
https://studeoapp.fr/
ou bien à télécharger sur iOS par ici :
https://apps.apple.com/us/app/studeo/id1564567385
et sur Android par là :
https://play.google.com/store/apps/details?id=com.siya.studeo

✧✧✧✧✧✧

Merci à Boris pour son temps et son",12246,271,75,PT21M12S,1272,fr,mathematiques
7mG-SLlhcH0,https://www.youtube.com/watch?v=7mG-SLlhcH0,Josué St Martin Junior : le champion du Baccalauréat 2023 au Bénin,BENIN TV,2023-08-21T10:22:10Z,25,"Il est le champion du Baccalauréat, session de juin 2023 au Bénin. Vous avez entendu son nom, mais vous ne le connaissez peut-être pas. Josué St Martin Junior qui a fait son cursus dans la commune d’Abomey-Calavi, a totalisé une moyenne de 18,33 au BAC. Marcel Ahossi et Ernest Tétégou nous font le p",11157,157,6,PT2M16S,136,fr,mathematiques
_4A9NH2dFfU,https://www.youtube.com/watch?v=_4A9NH2dFfU,CORRECTION - Baccalauréat 2024 - Mathématiques (Spécialité Terminale) - Sujets 1 & 2 - Métropole,Médématiques,2024-06-22T21:16:32Z,27,"BAC 2024 #bac #2024 #maths #épreuve 
On corrige tous les exercices des sujets des jours 1 et 2 (du 19 et 20 juin 2024), sujets de France Métropolitaine uniquement, de la spécialité ""Mathématiques"" de Terminale.

Sujets & corrections (PDF) :
https://www.lumni.fr/article/epreuves-de-specialites-maths-",44305,1046,101,PT1H20M28S,4828,fr,mathematiques
ZqpCgwHqwTo,https://www.youtube.com/watch?v=ZqpCgwHqwTo,EXERCICE 1 corrigé #baccalauréat D #2023 || examen national || solution épreuve #maths au bac,MAAUTECH,2023-06-21T19:00:07Z,27,"Dans cette vidéos, nous voyons la solution de l'exercice 1 au baccalauréat D session 2023

Nous voyons les notions telles que: les nombres complexes, le triangle et les angles ,les #équations , les similitudes, homothéties et rotations l'ensemble des points cherches vérifiant une relation, etc. Plus",9770,79,7,PT35M40S,2140,fr,mathematiques
rMXHczCNyxo,https://www.youtube.com/watch?v=rMXHczCNyxo,BAC 2025 : une tricherie organisée mine la crédibilité du système éducatif ivoirien,RTI ,2025-06-20T21:01:05Z,25,"Toute l'actualité de la Côte d'Ivoire chaque jour sur RTI Info avec les journaux, reportages et magazines d'information RTI1, RTI2, Radio Côte d'Ivoire. 

Site web https://www.rti.info 
Facebook  https://www.facebook.com/RTIinfo225
X (Twitter) https://twitter.com/RTI_info
Instagram https://www.insta",192326,2103,289,PT2M40S,160,fr,mathematiques
Z3vKJJE57Uw,https://www.youtube.com/watch?v=Z3vKJJE57Uw,Calculer une intégrale (1) -Terminale,Yvan Monka,2014-12-18T08:48:46Z,27,"Calculer une intégrale à l'aide d'une primitive. 👍
  
Site officiel : http://www.maths-et-tiques.fr
Twitter : https://twitter.com/mtiques
Facebook : https://www.facebook.com/mathsettiques/
Instagram : https://www.instagram.com/yvanmonka/",1216789,19527,309,PT3M46S,226,fr,mathematiques
pAJfFSpNKOM,https://www.youtube.com/watch?v=pAJfFSpNKOM,Intégrale de fonctions circulaires,Éducation Plus,2024-08-13T18:35:57Z,27,#integral #maths #integrationofmiscellaneoussubstitutions #foryou #maths #foryou #education #qi #equation #mathematics #mathstricks,47569,2053,83,PT29M1S,1741,fr,mathematiques
pFKzXZrMVxs,https://www.youtube.com/watch?v=pFKzXZrMVxs,LE COURS : Intégration - Terminale,Yvan Monka,2017-05-21T09:22:56Z,27,"Dans cette vidéo, je te propose de revoir tout le cours sur le chapitre Intégration.
L’objet de cette séquence est de te rappeler et de t’expliquer les éléments les plus importants du chapitre :
0:00 Intro
0:42 La notion d'intégrale
2:45 Notation
4:40 Unité d'aire
6:25 Intégrale et rectangles
9:36 L",1245459,21619,524,PT38M44S,2324,fr,mathematiques
utM8TKG90r8,https://www.youtube.com/watch?v=utM8TKG90r8,Les intégrales,Hedacademy,2017-04-03T11:18:50Z,27,"Qu'est-ce qu'une intégrale ?
Comment comprendre ce qu'est une intégrale à travers une de ses applications ?
Que signifie le symbole de l'intégrale ?
Comment calculer une intégrale ?

Cette vidéo répond à ces questions et à d'autres, notamment:
- Que signifie le ""dx"" dans la notation de l'intégrale ?",900615,17503,469,PT12M3S,723,fr,mathematiques
uNIpYeaNfsg,https://www.youtube.com/watch?v=uNIpYeaNfsg,Effectuer une intégration par parties (1) - Terminale,Yvan Monka,2017-02-07T16:01:33Z,27,"Dans cette vidéo, tu pourras apprendre à effectuer une intégration par parties. Fonction à intégrer : xsin(x). 👍
  
Site officiel : http://www.maths-et-tiques.fr
Twitter : https://twitter.com/mtiques
Facebook : https://www.facebook.com/mathsettiques/
Instagram : https://www.instagram.com/yvanmonka/",921272,16202,340,PT6M6S,366,fr,mathematiques
lsaWHD6HlJc,https://www.youtube.com/watch?v=lsaWHD6HlJc,***INTEGRALES***Terminale***Techniques/Sécrets par le savant.,Le savant ACHI,2022-04-11T19:00:09Z,22,,56134,1176,43,PT15M56S,956,fr,mathematiques
JsqQqgny-kY,https://www.youtube.com/watch?v=JsqQqgny-kY,Exercices - Terminale S2 - Mathématiques : Intégrale / M. Boye,Ecoles Au Senegal,2022-05-11T21:45:32Z,27,"Le principe d’Ecoles au Sénégal est simple : offrir des cours sur le web en forma vidéo du système éducatif gratuitement aux élèves et autres internautes désireux apprendre. Cette démarche, qui étonne par son altruisme, semble aussi évidente que nécessaire.",38835,622,19,PT10M19S,619,fr,mathematiques
i7kCaE7Yvfc,https://www.youtube.com/watch?v=i7kCaE7Yvfc,Comprendre les intégrales en 10 minutes,Salle 212,2023-09-13T17:15:03Z,28,"Hello,
C'est incroyable une nouvelle vidéo sur cette chaîne dénuée de proactivité. 
Plus sérieusement, nouvelle vidéo, sur les intégrales en dix minutes. 
Le but est d'expliciter en un minimum de temps un maximum de choses. Si je suis toujours motivé je compte faire une autre vidéo qui rentre plus d",22400,516,9,PT10M58S,658,fr,mathematiques
NDVxS-6aFJs,https://www.youtube.com/watch?v=NDVxS-6aFJs,10 INTEGRALES - Calculer une Intégrale indéfinie - Les Fonctions de Base - Première et Terminale.,Simon Semaan,2022-02-18T16:00:09Z,27,"Cette vidéo contient un exercice résolu sur l'intégration de 10 fonctions de base. Calculer une primitive, une intégrale indéfinie.


0:00 Intro
0:14 Intégrale 1
1:54 Intégrale 2
4:39 Intégrale 3
6:13 Intégrale 4
8:39 Intégrale 5
9:56 Intégrale 6
15:22 Intégrale 7
15:52 Intégrale 8
16:05 Intégrale 9",31012,403,18,PT18M33S,1113,fr,mathematiques
mLb04Bcb8Pc,https://www.youtube.com/watch?v=mLb04Bcb8Pc,Tout savoir sur le calcul intégral - Calcul Intégral - Terminale Maths Spécialité & Complémentaires,J'ai 20 en maths,2021-04-19T12:19:41Z,27,"Niveau Terminale Maths Spécialité & Complémentaires : 
Chapitres: Calcul Intégral

Cette vidéo vous présente tout ce que vous devez savoir sur le calcul intégral.

N'oubliez pas qu'avec J'ai 20 en maths il n'y a jamais de problème, mais que des solutions. 

Retrouvez toutes mes vidéos et exercices C",95489,2488,45,PT30M52S,1852,fr,mathematiques
oPZ4vpn_hPM,https://www.youtube.com/watch?v=oPZ4vpn_hPM,Intégration - exercice corrigé - Décomposition en éléments simples - Terminale,Simon Semaan,2021-11-12T15:00:22Z,27,"🔔Abonnez-vous pour être notifié des nouvelles vidéos ➡️https://www.youtube.com/c/SimonSemaan🔔
🔔 Subscribe to be notified for new videos ➡️https://www.youtube.com/c/SimonSemaan 🔔

Cette vidéo contient un exercice résolu sur l'intégration d'une fonction rationnelle en utilisant la méthode de la décomp",52629,779,36,PT9M47S,587,fr,mathematiques
DA32tByI3ZY,https://www.youtube.com/watch?v=DA32tByI3ZY,INTÉGRATION PAR PARTIE (IPP) et QUOTIENT de PUISSANCE - Exercice Corrigé - Terminale,Galilee ac,2022-10-13T14:28:37Z,27,"Les exercices🖊️ici ➡️ https://bit.ly/3tWmExG

#maths #terminale #exercicecorrigé Comment intégrer par partie une intégrale avec quotient et puissance quand on ne peut pas utiliser les primitives usuelles ?

u et v deux fonctions dérivables et u' et v' continues sur [a;b], on peut appliquer l’intégra",72385,1073,38,PT8M41S,521,fr,mathematiques
-kqVYkdy4Dc,https://www.youtube.com/watch?v=-kqVYkdy4Dc,2 minutes pour (enfin) comprendre l'integration par changement de variable.,Le Raton,2025-01-25T23:21:11Z,22,"Désolé pour ma voix qui part en co****** au fur et à mesure de la vidéo, je suis malade mais je voulais quand même absolument la sortir avant février

C'est également ma première vidéo alors tous les retours sont les bienvenues !

J'essaye d'expliquer aux lycéens/début de sup la méthode classique po",91676,5190,164,PT3M54S,234,fr,mathematiques
dUssERC94B4,https://www.youtube.com/watch?v=dUssERC94B4,Cours - Terminale L - Mathématiques : Calcul Intégrale / M. Mbow,Ecoles Au Senegal,2021-06-17T12:30:07Z,27,"Le principe d’Ecoles au Sénégal est simple : offrir des cours sur le web en forma vidéo du système éducatif gratuitement aux élèves et autres internautes désireux apprendre. Cette démarche, qui étonne par son altruisme, semble aussi évidente que nécessaire.",16994,232,15,PT12M31S,751,fr,mathematiques
ZeSIGdRfMVE,https://www.youtube.com/watch?v=ZeSIGdRfMVE,COMMENT CALCULER DES PRIMITIVES ? Term Spé Maths,Hedacademy,2025-03-16T15:00:42Z,27,"Stage intensif Bac 2026 💪🏼
Viens réviser le bac avec moi 😎 
5 jours intensifs pour mettre KO le bac - Terminale Spécialité
1 jour = 1 thème. À la fin tu seras solide.

🎓 Stage 100% en ligne.
👉🏼 du 13 au 17 avril ou
👉🏼 du 20 au 24 avril ou
👉🏼 du 27 avril au 1er mai

‼️ Nombre de places limitées

Info",111751,3902,152,PT15M49S,949,fr,mathematiques
gFGuH2Sg9c8,https://www.youtube.com/watch?v=gFGuH2Sg9c8,Calcul d'une intégrale avec un changement de variable imposé. Maths sup,EXERCICES MATHS,2023-01-09T15:29:16Z,27,"Exercice de soutien en mathématiques sur le calcul intégral en mathématiques supérieures.
Calcul d'une intégrale avec un changement de variable imposé. Maths sup",20173,480,9,PT7M50S,470,fr,mathematiques
8ci1RrNH1L0,https://www.youtube.com/watch?v=8ci1RrNH1L0,Calculer une intégrale (2) - Terminale,Yvan Monka,2014-12-18T09:02:54Z,27,"Calculer une intégrale à l'aide d'une primitive. 👍
  
Site officiel : http://www.maths-et-tiques.fr
Twitter : https://twitter.com/mtiques
Facebook : https://www.facebook.com/mathsettiques/
Instagram : https://www.instagram.com/yvanmonka/",451941,6151,114,PT3M28S,208,fr,mathematiques
N10iyvnplqE,https://www.youtube.com/watch?v=N10iyvnplqE,En route vers le bac : Calcul intégral . Calculer l’intégrale d’une fonction. La méthode 🎯,J'ai 20 en maths,2025-03-28T15:36:05Z,27,,41887,1558,18,PT2M16S,136,fr,mathematiques
Y8SKq6QIU6g,https://www.youtube.com/watch?v=Y8SKq6QIU6g,#Exercices et corrigés :Calculs d'integrales Tle et Supérieur#,Le savant ACHI,2022-03-27T10:50:54Z,22,,52016,1013,38,PT17M15S,1035,fr,mathematiques
l2zuaZukc0g,https://www.youtube.com/watch?v=l2zuaZukc0g,Déterminer une intégrale par calculs d'aire (2) - Terminale,Yvan Monka,2023-04-15T13:06:59Z,27,"Dans cette vidéo, tu pourras apprendre à déterminer une intégrale en effectuant des calculs d'aire. Ici, la fonction n'est pas toujours positif.👍
  
Site officiel : http://www.maths-et-tiques.fr
Twitter : https://twitter.com/mtiques
Facebook : https://www.facebook.com/mathsettiques/
Instagram : http",80821,1167,36,PT5M47S,347,fr,mathematiques
sVFI5LqrGIc,https://www.youtube.com/watch?v=sVFI5LqrGIc,Cours - Terminale - Mathématiques : Les Primitives d'une fonction / Suite 1 / M.Diop,Ecoles Au Senegal,2020-07-15T14:52:24Z,27,"Le principe d’Ecoles au Sénégal est simple : offrir des cours sur le web en forma vidéo du système éducatif gratuitement aux élèves et autres internautes désireux apprendre. Cette démarche, qui étonne par son altruisme, semble aussi évidente que nécessaire.",84210,1097,24,PT9M59S,599,fr,mathematiques
d9H-9rqYsD4,https://www.youtube.com/watch?v=d9H-9rqYsD4,CALCUL INTÉGRAL d'une fonction NÉGATIVE - Exercice Corrigé - Terminale,Galilee ac,2022-10-10T17:00:28Z,27,"Les exercices🖊️ici ➡️ https://bit.ly/3i1rVkM

#maths #terminale #exercicecorrigé Comment calculer une aire avec les intégrales quand la fonction est négative ?

Si une fonction f est :
 - continue sur [a;b]
 - négative sur [a;b]

Alors on peut calculer l’intégrale grâce aux primitives de la manière ",7596,119,9,PT3M9S,189,fr,mathematiques
EHFeG7n45AI,https://www.youtube.com/watch?v=EHFeG7n45AI,Calcul d'une intégrale - technique de décomposition en éléments simples,Mathuvu,2022-04-12T17:20:33Z,27,"Dans cette vidéo, je t'explique la technique de décomposition en éléments simples d'une fraction lorsqu'il faut l'intégrer. Le calcul d'une intégral peut s'avérer complexe sans la connaissance de certaines techniques efficaces comme l'intégration par parties, la technique de changement de variable o",382334,9013,314,PT16M41S,1001,fr,mathematiques
